page_content,metadata
"المادة الرابعة عشرة:

تعديلات المادة

الرخص التي تخول الحقوق وفقاً للنظام، هي:
أ- رخصة الاستطلاع.
ب- رخصة الكشف.
جـ- رخصة الاستغلال.

تشمل رخصة الاستغلال ما يأتي:
أ- رخصة التعدين.
ب- رخصة المنجم الصغير.
جـ- رخصة محجر مواد بناء.
د- رخصة الأغراض العامة.

مع مراعاة ما ورد في المادة (الثالثة عشرة)، يجوز لأي شخص الحصول على أكثر من رخصة، وفقًا للضوابط التي تحددها اللوائح.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الخامسة عشرة:

تعديلات المادة

يجوز التقدم بطلب للحصول على رخصة لطبقة محددة من الأرض، ويجوز للوزارة وضع قيود على طبقة محددة، وفقاً لما تحدده اللوائح.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة السادسة عشرة:

تعديلات المادة

مع مراعاة ما تقضي به الأنظمة ذات العلاقة، يجب أن يتوافر في طالب الرخصة الكفاية الفنية والقدرة المالية وفقا لنوع الرخصة المطلوبة، مما يمكنه من القيام بالتزاماته بشكل فعال، وفقاً لما تحدده اللوائح.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة السابعة عشرة:

لا يجوز رفض طلب الحصول على أي رخصة أو تجديدها أو تمديدها أو تعديلها وفقاً للنظام واللوائح إلا بناء على أسباب واضحة ومكتوبة، ويحق لمقدم الطلب التظلم من ذلك أمام المحكمة الادارية.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الثامنة عشرة:

تعديلات المادة

مع مراعاة ما ورد في المادة (التاسعة عشرة) والفقرة (6) من المادة (الحادية والأربعين)، إذا تلقت الوزارة أكثر من طلب للحصول على رخصة على موقع واحد، فتكون الأولوية في منح الرخصة بناءً على أسبقية تقديم الطلب وعلى النحو المسجل في سجل الطلبات بشرط ما يأتي:

الوفاء بمتطلبات المادة (السادسة عشرة).

دفع رسوم طلب الرخصة واستيفاء المتطلبات الأخرى لمنح هذه الرخصة وفقاً لما تحدده اللوائح.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة التاسعة عشرة:

تعديلات المادة

للوزارة تحديد أراضٍ أو مناطق بحرية لطرحها للمنافسة، ولا يجوز منح رخص عليها إلا عن طريق المنافسة، وفقاً لأحكام النظام وما تحدده اللوائح.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة العشرون:

يجوز تحويل أي رخصة كشف أو استغلال -بعد تقديم طلب من المرخص له- إلى شخص مؤهل. ويتم التحويل بالكيفية التي ستحددها اللوائح. ولا يجوز رفض الطلب إذا توافرت شروط التحويل المحددة في أحكام النظام واللوائح.

ينتقل ما للرخصة من حقوق وما عليها من التزامات، من المرخص له إلى الشخص المحولة إليه الرخصة، فور صدور القرار بذلك.

استثناءً من الفقرة (1) من هذه المادة، لا يجوز تحويل رخصة الكشف، بطريقة مباشرة أو غير مباشرة، خلال السنة الأولى من بداية مدتها.

لا يعد طلب التحويل نافذاً إلا بعد صدور قرار من الوزارة بذلك.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الحادية والعشرون:

دون إخلال بما ورد في الفقرة (3) من المادة (العشرين) من النظام، يبلغ المرخص له الوزارة إذا حدث أي تغيير في السيطرة عليه خلال (30) يوماً من حدوث التغيير.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الثانية والعشرون:

مع مراعاة ما تقضي به الأحكام الشرعية والأنظمة ذات العلاقة، وفيما عدا رخصة الاستطلاع، يجوز للمرخص له أن يرهن الحقوق التي تخولها الرخصة. ولا يعتد بالرهن إلا بعد إبلاغ الراهن (المرخص له) الوزارة بتسجيله في سجل الرخص وفق ما تحدده اللوائح. ويحق للمرتهن أو من يعينه تنفيذ أي حق مرهون في الرخصة ونقل تلك الحقوق بشرط استيفاء متطلبات المادتين (السادسة عشرة) و(العشرين).","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الثالثة والعشرون:

تعد البيانات والمعلومات المقدمة من طالب الرخصة سرية، ولا يجوز إفشاؤها قبل مضي (180) يوماً من تاريخ رفض الطلب.

تعـد جميع التقـارير الجيولوجيـة المقدمة من أي مرخص له بموجب اللوائح سـرية متى ما طـلب المرخص له ذلك، ولا يجوز نشرهـا دون موافقته إلا على النحو الآتي:

أ- بعد مضي خمس سنوات من استلام التقارير للرخص السارية.
ب- بعد مضي (180) يوماً من تاريخ انتهاء الرخصة أو إنهائها أو التخلي الجزئي عن موقع الرخصة.

وللوزارة في جميع الأحوال التصرف في البيانات أو المعلومات أو التقارير بما لا يتعارض مع أحكام النظام.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الرابعة والعشرون:

يجوز للوزارة أن تصدر القرارات التي تراها ضرورية لوقف أي عملية أو استخدام أي معدة أو ممارسة أي نشاط في موقع الرخصة عند وجود آثار سلبية على السلامة أو الأمن أو صحة موظفي المرخص له أو الأشخاص الآخرين أو إذا كانت تلك الآثار قد تسببت في أضرار للبيئة أو للممتلكات أو في إزعاج غير عادي أو إتلاف جوهري لأي موقع. وعلى الوزارة إنهاء الوقف حال التأكد من زوال أسبابه.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الخامسة والعشرون:

دون إخلال بالأحكام الأخرى الواردة في النظام واللوائح، لا يجوز إنهاء الرخصة إلا بناءً على أحد الأسباب الآتية:

تأخر المرخص له عن دفع المبالغ المستحقة للدولة لمدة تزيد على (180) يوماً.

تقديم المرخص له معلومات غير صحيحة إلى الوزارة تخل جوهرياً بأعماله أو بياناته.

عدم قيام المرخص له -خلال (60) يوماً من تاريخ إشعاره كتابياً- بتنفيذ الالتزامات التي يفرضها النظام واللوائح وشروط وأحكام الرخصة.

عدم قيام المرخص له بتصحيح المخالفة التي أشعر بها خلال المدة المحددة في الإشعار، أو تكراره المخالفة.

تأخر المرخص له مدة (180) يوما من تاريخ تسلمه إشعار الوزارة الكتابي في اتخاذ الوسائل الضرورية للمحافظة على البيئة أو الحياة الفطرية أو المواقع الأثرية أو المناطق السياحية.

وإذا أنهيت الرخصة فلا يحق لمن كانت ممنوحة له ولا لذوي العلاقة التقدم -خلال ثلاث سنوات- بطلب الحصول على رخصة أخرى على ذات الموقع أو جزء منه، وتحدد اللوائح الإجراءات المتصلة بإنهاء الرخصة.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة السادسة والعشرون:

دون إخلال بأي اتفاق سابق مع مالك الأرض، يجب على المرخص له خلال (180) يوماً من تاريخ إنهاء أو انتهاء الرخصة لأي سبب كان، أن يزيل أي مبنى أو مصنع أو آلية أو معدة أو أداة أو مخلفات أو مواد أخرى أو الخام المستخرج أو أي نوع آخر من الممتلكات أياً كان نوعها، سواء أكانت ثابتة أو منقولة، وذلك باستثناء ما ترى الوزارة إبقاءه لمقتضى المصلحة العامة، وتحدد اللوائح الشروط والضوابط لذلك.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة السابعة والعشرون:

يكون لممثلي الوزارة المختصين صفة الضبط، ولهم دخول موقع الرخصة بموجب النظام؛ للتفتيش، والمراقبة، وضبط المخالفات، والتأكد من تقيد المرخص له بالنظام واللوائح وشروط وأحكام الرخصة. وعلى المرخص له أن يتعاون مع ممثلي الوزارة بما يمكنهم من أداء مهماتهم على أكمل وجه.

الباب الرابع: الحقوق والالتزامات","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الثامنة والعشرون:

تكون العمليات التي تنفذ بمقتضى الرخص الممنوحة بموجب النظام تحت مسؤولية المرخص له وإشرافه وإدارته.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة التاسعة والعشرون:

مع مراعاة ما تقضي به الأنظمة ذات العلاقة، إذا رغب المرخص له في القيام بمسح جوي، فعليه أن يحصل على إذن كتابي من الوزارة للقيام بهذا النشاط.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الثلاثون:

إذا منعت قوة قاهرة أو أعاقت أو أخرت قيام المرخص له بأي من التزاماته في الوقت المحدد، فإن التعطيل أو التأخير الناتج عن ذلك لا يعد إهمالاً أو تقصيراً في العمل أو الأداء. وللوزارة في هذه الحالة تمديد الفترة التي كانت محددة للعمل الذي توقف أو تعطل لمدة لا تقل عن فترة بقاء القوة القاهرة، أو أن تمنح المرخص له موقعاً بديلاً للرخصة متى ما كان ذلك ممكناً وفقاً لنوع الخام والرخصة.
ويقصد بالقوة القاهرة في أحكام هذه","{""source"": ""نــظام الاستــثمار التعديني""}"
المادة الأحداث المتعارف عليها أصولياً كقوة قاهرة ناجمة عن ظروف غير متوقعة وقت إصدار الرخصة، والتي لا يرجع وجودها إلى أي من الطرفين وتجعل تنفيذ المرخص له لالتزاماته المحددة بالرخصة مستحيلاً.,"{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الحادية والثلاثون:

يجوز للمرخص له أن يتخلى عن رخصته أو عن جزء من الموقع الصادر في شأنه الرخصة، وفقاً لما تحدده اللوائح.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الثانية والثلاثون:

مع مراعاة ما تقضي به المادة (الثانية) من النظام، إذا كان موقع رخصة الكشف أو الاستغلال أو جزء منه مملوكاً ملكية خاصة ثابتة بسند نظامي، أو كان لأحد الأشخاص حق انتفاع بها ثابت نظاماً، فإن على المرخص له أن يقوم بالإجراءات الآتية:

تقديم الرخصة إلى مالك الأرض أو المنتفع بها متى ما طلب منه ذلك. ولا يجوز للمرخص له أن يبدأ بممارسة الحقوق محل الرخصة الممنوحة له أياً كان نوعها إلا بعد أن يتفق مع مالك الأرض أو المنتفع على تعويض عادل عما كان سيعود به استعمال الأرض من نفع، وعن الأضرار التي قد تلحق بالأرض نتيجة العمليات المرخص بها، وأن يقدم ذلك الاتفاق إلى الوزارة قبل بدء عملياته على هذه الأرض. 

إذا لم يتوصل المرخص له ومالك الأرض أو المنتفع بها إلى اتفاق حول التعويض العادل، فتطبق الوزارة في هذه الحالة الأحكام ذات العلاقة بوضع اليد المؤقت على العقار الواردة في نظام نزع ملكية العقارات للمنفعة العامة ووضع اليد المؤقت على العقار.

وفي جميع الأحوال، فإنه يجب أن تمارس الحقوق الممنوحة بمقتضى الرخصة ممارسة معقولة وبأقل قدر ممكن من التأثير على مصالح المالك أو المنتفع، وبما يتمشى مع التنفيذ الملائم لأغراض الرخصة.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الثالثة والثلاثون:

يكون للمرخص له جميع حقوق الارتفاق اللازمة لتمكينه من تنفيذ عملياته على أي أرض تملكها الدولة خارج موقع الرخصة، وذلك بمقتضى تصريح من الوزارة بعد موافقة الجهات الحكومية المختصة، بشرط ألا تكون متعارضة مع حقوق أخرى لغيره على الأرض.

إذا وقعت أي من حقوق الارتفاق المطلوبة على أرض مملوكة ملكية خاصة ثابتة بسند نظامي أو على موقع رخصة أخرى، فعلى المرخص له أن يتفق مع مالك الأرض أو المنتفع بها أو المرخص له الآخر للحصول على تلك الحقوق بالطريقة المحددة نظاماً لاكتساب تلك الحقوق.

دون إخلال بما تضمنته الفقرة (1) من هذه المادة، تشمل حقوق الارتفاق -لأغراض هذه المادة دون حصر- حق استخدام الطرق بأنواعها وخطوط الاتصـالات المـخـتلفة والمـياه السـطـحية والجوفية في حال عدم توافر بدائل عن مصادر المياه الضرورية لتنفيذ عمليات المرخص له، على ألا يخل ذلك بأنظمة وتعليمات المحافظة على المياه.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الرابعة والثلاثون:

على المرخص له أن يتقيد بالأنظمة والأوامر والقرارات المعمول بها، وبالنظام واللوائح.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الخامسة والثلاثون:

تعديلات المادة

على كل طالب رخصة تعدين أو رخصة منجم صغير أو رخصة الأغراض العامة أن يضمن في طلبه دراسة الأثر البيئي والاجتماعي وخطة إعادة تأهيل الموقع والإغلاق وفق ما تحدده اللوائح، ويلتزم بموجبها باتخاذ جميع الوسائل والاحتياطات اللازمة للحفاظ على مصادر المياه والبيئة والحياة الفطرية وحمايتها من أي مخلفات خطرة أو أي ضرر بيئي آخر وفق ما تحدده اللوائح.

يكون اعتماد دراسة الأثر البيئي من الجهة المختصة نظاماً عن البيئة في المملكة خلال مدة (60) يوماً من تسلم الدراسة، وللوزير زيادة المدة لبعض الأنشطة التعدينية.

يكون اعتماد خطة إعادة التأهيل والإغلاق من الوزارة بعد الحصول على موافقة الجهة المختصة بالبيئة.

على كل طالب رخصة تعدين ورخصة منجم صغير أن يضمن في طلبه دراسة للجدوى الاقتصادية للمشروع تتضمن المساهمة في تنمية المجتمعات المحلية الواقعة ضمن موقع الرخصة أو بقربها ودعم المحتوى المحلي، وتكلفة إعادة تأهيل الموقع والإغلاق.

على كل طالب رخصة كشف ورخصة محجر مواد بناء أن يضمن في طلبه خطة لإدارة الأثر البيئي تتوافق مع الاشتراطات والمواصفات التي تضعها الجهة المختصة بالبيئة. وأن يقدم خطة لإدارة الأثر الاجتماعي للأنشطة التي تتضمن المساهمة في تنمية المجتمعات المحلية وفقاً لما تحدده اللوائح.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة السادسة والثلاثون:

يحافظ المرخص له على ما قد يوجد في موقع الرخصة من مواقع أثرية، سواء أكانت بناء أو نقشاً أو كتابة أو رسماً أو غير ذلك، ويبلغ الوزارة فور علمه بوجود تلك الآثار.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة السابعة والثلاثون:

يلتزم حامل رخصة الاستغلال بتقديم ضمان مالي لإعادة التأهيل والإغلاق.

تحدد اللوائح مقدار الضمان بحسب طبيعة كل نشاط تعديني، ولا يتم إعادته أو ما تبقى منه إلا بموافقة الجهة المختصة بالبيئة بعد تحققها من التزام المرخص له بخطة إعادة التأهيل.

الباب الخامس: حقوق الرخص","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الثامنة والثلاثون:

تصدر الوزارة رخصة استطلاع مدتها لا تتجاوز سنتين، على أي منطقة يحددها طالب الرخصة، ويجوز تمديدها أو تجديدها لفترة إضافية واحدة مدتها لا تزيد على سنتين، وتحدد اللوائح شروط الرخصة.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة التاسعة والثلاثون:

تخول رخصة الاستطلاع المرخص له بمسح واستطلاع الموقع المحدد في الرخصة، ويكون للمرخص له حق غير حصري في موقع الرخصة للقيام بما يأتي:

فحص الرواسب المشمولة بالرخصة وأخذ العينات.

فحص المنطقة -التي تغطيها الرخصة- غير المستثناة بموجب النظام.

استعمال الوسائل الجيوفيزيائية أو الجيوكيميائية وغير ذلك من الوسائل العلمية.

القيام بأي عمل آخر من أعمال الاستطلاع من قبيل الفحص المبدئي للأراضي التي يحتمل وجود معادن أو خامات فيها.

الاطلاع على الخرائط والبيانات غير السرية لدى الوزارة.

أي حقوق أخرى تنص عليها اللوائح.

ولا تخول هذه الرخصة المرخص له الحق في الحفر بأنواعه ولا في بناء منشآت ثابتة، ولا في إنتاج المعادن من أجل استعمالها أو بيعها. ولا تمنحه الحق في استخدام أي متفجرات أو إلحاق الضرر بأي غطاء نباتي أو إزالته، ولا تمنحه أي أفضلية أو أي حق في استصدار أي رخصة أخرى. ولا يمنع وجود رخصة استطلاع في منطقة معينة الوزارة من منح رخصة أخرى على المنطقة نفسها أو على أي جزء منها، سواء للمرخص له أو لغيره. ويترتب على منح رخصة تخول حاملها حقّاً حصرياً استبعاد المناطق المشمولة بهذه الرخصة من نطاق رخصة الاستطلاع دون أي مسؤولية على الوزارة. ولا تخول رخصة الاستطلاع الحق في الدخول إلى أي أرض خاصة. وعلى المُرخص له قبل دخول هذه الأراضي الحصول على الموافقات اللازمة من مالك الأرض أو من يملك حق الانتفاع بها وفقا للشروط التي يتفق عليها معهم.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الأربعون:

تصدر الوزارة رخصة كشف، وتحدد مساحة الرخصة ومدتها وتجديدها وفقاً لما يلي:

لا تزيد مساحة الموقع على مائة كيلو متر مربع بالنسبة إلى المعادن من الفئتين (أ) و(ب)، ولمدة لا تزيد على خمس سنوات، ويجوز تجديدها لمدد لا تتجاوز خمس سنوات لكل مدة، على ألا تزيد مدة الرخصة ومدد تجديدها على خمس عشرة سنة، وفقاً لما تحدده اللوائح. 

لا تزيد مساحة الموقع على خمس كيلو متر مربع بالنسبة إلى المعادن من الفئة (جـ)، ولمدة لا تزيد على سنة واحدة غير قابلة للتجديد، وفقاً لما تحدده اللوائح.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الحادية والأربعون:

تخول رخصة الكشف للمرخص له الحقوق الحصرية الآتية في موقع الرخصة:

الكشف عن جميع المعادن المرخص له بها.

أخذ عينات من موقع الرخصة لتحديد وجود المعادن المرخص بها، بشرط عدم بيعها أو استغلالها استغلالاً تجاريًّا.

استخدام أي وسيلة من وسائل الكشف السابقة للإنتاج التجاري.

إنشاء المخيمات والمرافق لحفظ العينات والآلات والمعدات اللازمة لأغراض الكشف.

استخدام الرمل والحصى والمواد المشابهة بحسب ما يكون ذلك مطلوباً لتحقيق أغراض الرخصة.

الحصول أثناء مدة سريان الرخصة على رخصة استغلال داخل موقع رخصة الكشف بشرط أن يكون قد وفى بجميع التزاماته وحقق جميع متطلبات الحصول على رخصة الاستغلال بموجب النظام واللوائح، وأثبت وجود جدوى اقتصادية لاستغلال الخامات والمعادن. وإذا انقضت مدة رخصة الكشف قبل البت في طلب الحصول على رخصة استغلال داخل موقع الرخصة، تعد رخصة الكشف قد مددت حكماً إلى تاريخ البت في الطلب، ويُعفى المرخص له، في هذه الحالة، من دفع أي مبالغ مفروضة بموجب النظام عن فترة التمديد الحكمي لهذه الرخصة.

أي حقوق أخرى تنص عليها اللوائح.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الثانية والأربعون:

تصدر الوزارة رخصة تعدين، لمدة لا تتجاوز ثلاثين سنة، قابلة للتجديد أو التمديد لمدة أو مدد لا تتجاوز في مجموعها ثلاثين سنة أخرى، على ألا يزيد مجموع سنوات مدة الرخصة ومدد تجديدها أو تمديدها على ستين سنة، وألا تزيد مساحة موقع الرخصة على خمسين كيلو متر مربع، وأن تكون أجزاؤه على شكل تجمعات متجاورة بشكل مقبول للوزارة. ويراعى في تقدير مساحة موقع الرخصة الاعتبارات الفنية والاقتصادية والبيئية. وتقتصر الرخصة على المعادن من الفئتين (أ) و(ب). وفي حال رغبة المرخص له في استغلال المعادن من الفئة (جـ) داخل موقع الرخصة فعليه التقدم بطلب بذلك إلى الوزارة ودفع المقابل المالي لذلك، وفقاً لما تحدده اللوائح.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الثالثة والأربعون:

تصدر الوزارة رخصة منجم صغير لمدة لا تتجاوز عشرين سنة، قابلة للتجديد أو التمديد لمدة أو مدد لا تتجاوز عشرين سنة أخرى، على ألا يزيد مجموع سنوات مدة الرخصة ومدد تجديدها أو تمديدها على أربعين سنة، وأن تكون أجزاؤه على شكل تجمعات متجاورة بشكل مقبول للوزارة. ويراعى في تقدير مساحة موقع الرخصة الاعتبارات الفنية والاقتصادية والبيئية. وتقتصر الرخصة على بعض معادن الفئتين (أ) و(ب)، وفقاً لما تحدده اللوائح.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الرابعة والأربعون:

تصدر الوزارة رخصة محجر مواد بناء لمدة لا تتجاوز عشر سنوات، قابلة للتمديد لمدة أو مدد لا يتجاوز كل منها خمس سنوات، على ألا تزيد مساحة موقع الرخصة على كيلو متر مربع، وأن تكون أجزاؤه متماسكة بشكل مقبول للوزارة. ويراعى في تقدير مساحة موقع الرخصة الاعتبارات الفنية والاقتصادية والبيئية. وتقتصر الرخصة على المعادن من الفئة (جـ)، وفقاً لما تحدده اللوائح.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الخامسة والأربعون:

دون إخلال بأحكام المادة (الثانية والثلاثين) من النظام، تخول رخصة الاستغلال حاملها الاستثمار في عمليات التعدين واستخراج الخامات والمعادن، بما فيها أي نشاط مباشر أو غير مباشر لازم لتحقيق أهداف الاستثمار التعديني، وفقاً لما تحدده اللوائح.

إذا اكتشف المرخص له رواسب لمعادن أخرى غير مشمولة في الرخصة جاز له أن يتقدم كتابة إلى الوزارة خلال (90) يوما من تاريخ الاكتشاف بطلب منحه رخصة استغلال عليها، أو تعديل رخصته الحالية.

لا تخول رخصة الاستغلال حاملها حق تملك أي جزء من الأرض موقع الرخصة، ولا تخوله أيضاً أي حق لم يُنص عليه صراحة فيها. 

دون إخلال بأحكام المادة (الخامسة والثلاثين) من النظام، يكون لحامل رخصة الاستغلال -وفقأً لشروط وأحكام الرخصة- الحقوق الحصرية الآتية لاستغلال المعادن المشمولة بالرخصة:

 أ- إنتاج واستغلال المعادن المحددة في الرخصة الموجودة في موقع الرخصة، وذلك عن طريق الحفر والصقل والتركيز والصهر والمعالجة.
ب- نقل وبيع المعادن والخامات في حالتها الأصلية أو بعد تنقيتها، وفق ما تحدده اللوائح.
جـ- تصدير المعادن والخامات لأغراض تجارية.
د- تصدير عينات غير تجارية وفق ما تحدده اللوائح.
هـ- بناء وتشغيل وصيانة جميع المناجم والمباني والمعامل والورش وخطوط الأنابيب ومصانع المعالجة ومرامي المخلفات وغيرها من المرافق الضرورية أو المناسبة لتحقيق أغراض النشاط التعديني المسموح به في موقع الرخصة.
و- إنشاء شبكات المياه والكهرباء والهاتف والصرف الصحي وتصريف السيول والأنابيب ومحطات الطاقة والسكك الحديدية والطرق الخاصة، وذلك بعد الحصول على موافقة مكتوبة من الوزارة.
ز- القيام بعمليات المسح والكشف في موقع الرخصة عن الخامات والمعادن بعد إشعار الوزارة.
حـ- استخدام الصخور والحصى والرمل والمواد المشابهة الموجودة ضمن موقع الرخصة على النحو اللازم لتحقيق أغراض الرخصة، وذلك بعد دفع المقابل المالي لهذه المواد.
ط- استخدام مصادر المياه المتاحة لتنفيذ عمليات المرخص له وفق ما تحدده المادة (الثالثة والثلاثون) من النظام.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة السادسة والأربعون:

إذا اشتملت رخصة الاستغلال على أكثر من معدن ولم يقم المرخص له باستغلال أحدها، فعلى الوزارة إبلاغ المرخص له كتابة بضرورة استغلال ذلك المعدن. فإذا لم يبدأ المرخص له باستغلاله خلال (90) يوماً من تاريخ الإبلاغ، جاز للوزارة إنهاء حقوقه بالنسبة إلى ذلك المعدن، ومنح شخص آخر رخصة استغلال للمعدن غير المستغل، بشرط ألا يؤثر ذلك تأثيرًا جوهريًّا على عمليات المرخص له الأول.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة السابعة والأربعون:

إذا لم يرغب المرخص له في تجديد أو تمديد الرخصة، وكان في حاجة إلى المرافق الموجودة في موقع الرخصة لاستخدامها كونها جزءًا مكملاً لعمليات التعدين في موقع رخصة أخرى، فيجوز للوزارة السماح له بذلك وفقاً لما تحدده اللوائح.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الثامنة والأربعون:

إذا رغب حامل رخصة الاستغلال في إنشاء مرافق أو استخدام أراضٍ خارج موقع الرخصة لتحقيق أغراض الرخصة، فعليه تقديم طلب إلى الوزارة للحصول على رخصة الأغراض العامة وفقاً للنظام واللوائح.

الباب السادس: الأحكام المالية","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة التاسعة والأربعون:

يحدد الجدول الملحق بالنظام الرسوم التي يتعين دفعها، وهي:

رسوم تقديم الطلب.

رسوم إصدار الرخصة أو تجديدها أو تمديدها.

رسم تحويل الرخصة. 

ولمجلس الوزراء تعديل أي من الرسوم الواردة في الجدول الملحق بالنظام بناءً على اقتراح من الوزير.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الخمسون:

يدفع حامل رخصة الاستغلال للمعادن من الفئة (أ) مقابلاً ماليًا على النحو الآتي:
أ‌- بالنسبة إلى الشخص غير الخاضع لضريبة الدخل:
أولاً: يدفع مقابلاً مالياً للاستغلال من الدخل الصافي السنوي بما يعادل ضريبة الدخل، على أن تحسم الزكاة المستحقة عليه من ذلك.
ثانياً: يدفع مقابلاً مالياً لكل طن من الخام المنتج أو نسبة من صافي الإيرادات الناتجة من النشاط المحدد في الرخصة، وفقاً لما تحدده اللوائح وبعد الاتفاق مع وزارة المالية، ويعفى في السنوات الخمس الأولى من تاريخ صدور الرخصة من دفع قيمة هذا المقابل.
ب- بالنسبة إلى الشخص الخاضع لضريبة الدخل:
يدفع -إضافة لضريبة الدخل- مقابلاً ماليًا لكل طن من الخام المنتج أو نسبة من صافي الإيرادات الناتجة من النشاط المحدد في الرخصة، وفقاً لما تحدده اللوائح وبعد الاتفاق مع وزارة المالية، ويعفى في السنوات الخمس الأولى من تاريخ صدور الرخصة من دفع قيمة هذا المقابل.

بالإضافة إلى مستحقات الزكاة وضريبة الدخل والمستحقات الأخرى للجهات المعنية، يدفع حامل رخص الاستغلال لفئات المعادن (ب) و(جـ) مقابلاً مالياً للاستغلال تحدده اللوائح بعد الاتفاق مع وزارة المالية.

للوزير -بعد الاتفاق مع وزير المالية- تخفيض قيمة المقابل المالي لأي معدن أو خليط منه إذا تمت معالجته داخل الدولة وفقاً لما تحدده اللوائح.
3-  تحدد اللوائح قيمة الأجور السطحية للأراضي المملوكة للدولة، والمقابل المالي للرخص الأخرى والخدمات بعد الاتفاق مع وزارة المالية.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الحادية والخمسون:

إذا لم يكن للمعدن أو المادة أو مشتقاتها في نقطة التصدير أو نقطة الاستغلال داخل الدولة سعر متعارف عليه، فتقدر الوزارة القيمة العادلة للمعدن أو المادة أو مشتقاتها المشمولة في النظام بحسب مقتضى الحال.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الثانية والخمسون:

يتمتع المرخص له -بمقتضى النظام- بالحوافز المقررة في الأنظمة الأخرى وبوجه خاص نظام ضريبة الدخل ونظام الاستثمار الأجنبي.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الثالثة والخمسون:

تعفى جميع المعدات والآليات وقطع الغيار المستوردة اللازمة لتنفيذ أي نشاط تعديني مرخص له؛ من الرسوم الجمركية بناءً على بيانات وقوائم معتمدة من الوزارة.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الرابعة والخمسون:

ينشأ صندوق للتعدين في الوزارة يهدف إلى إيجاد مصادر تمويل مستدامة من أجل تطوير ودعم النشاط والقطاع التعديني، وتتألف موارده من المصادر الآتية:

المقابل المالي للرخص والخدمات التي تقدمها الوزارة.

الغرامات التي توقع وفقاً للنظام.

الأجور السطحية.

العوائد المالية للمنافسات.

الهبات والتبرعات والأوقاف.

وتودع تلك الموارد في حساب باسم صندوق التعدين في مؤسسة النقد العربي السعودي أو في حسابات في البنوك المرخص لها بالعمل في المملكة. ويصدر الوزير -بالاتفاق مع وزير المالية- لائحة تتضمن آلية تخصيص هذه المبالغ أو بعضها لقطاع التعدين والخدمات والجهات المرتبطة بها.","{""source"": ""نــظام الاستــثمار التعديني""}"
"المادة الخامسة والخمسون:

تنشئ الوزارة -وفقاً للإجراءات النظامية-  شركة أو أكثر تابعة لها للقيام بخدمات ذات علاقة بقطاع التعدين.

يكون رأس مال الشركات المشار إليها في الفقرة (1) من هذه المادة من موارد صندوق التعدين المشار إليه في المادة (الرابعة والخمسين) وفقاً لقرار يصدر من الوزير.

تكون موارد الشركات المشار إليها في الفقرة (1) من هذه المادة من المقابل المالي الذي تحصل عليه الشركات نظير الخدمات التي تقدمها ومن إيرادات صندوق التعدين وفقاً لما يخصصه الوزير بقرار منه.

الباب السابع: المخالفات والعقوبات","{""source"": ""نــظام الاستــثمار التعديني""}"
